"unitid","institution name","year","HD2021.Institution size category","DRVEF2021_RV.Total  enrollment","DRVEF2021_RV.Full-time enrollment","DRVEF2021_RV.Part-time enrollment","DRVEF2021_RV.Full-time equivalent fall enrollment","DRVEF2021_RV.Undergraduate enrollment","DRVEF2021_RV.First-time degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Transfer-in degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Continuing degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Nondegree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Graduate enrollment","DRVEF2021_RV.Full-time undergraduate enrollment","DRVEF2021_RV.Full-time first-time degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Full-time transfer-in degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Full-time continuing degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Full-time nondegree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Full-time graduate enrollment","DRVEF2021_RV.Part-time undergraduate enrollment","DRVEF2021_RV.Part-time first-time degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Part-time transfer-in degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Part-time continuing degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Part-time nondegree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Part-time graduate enrollment","DRVEF2021_RV.Percent of total enrollment that are American Indian or Alaska Native","DRVEF2021_RV.Percent of total enrollment that are Asian","DRVEF2021_RV.Percent of total enrollment that are Black or African American","DRVEF2021_RV.Percent of total enrollment that are Hispanic/Latino","DRVEF2021_RV.Percent of total enrollment that are Native Hawaiian or Other Pacific Islander","DRVEF2021_RV.Percent of total enrollment that are White","DRVEF2021_RV.Percent of total enrollment that are two or more races","DRVEF2021_RV.Percent of total enrollment that are Race/ethnicity unknown","DRVEF2021_RV.Percent of total enrollment that are Nonresident Alien","DRVEF2021_RV.Percent of total enrollment that are Asian/Native Hawaiian/Pacific Islander","DRVEF2021_RV.Percent of total enrollment that are women","DRVEF2021_RV.Percent of undergraduate enrollment that are American Indian or Alaska Native","DRVEF2021_RV.Percent of undergraduate enrollment that are Asian","DRVEF2021_RV.Percent of undergraduate enrollment that are Black or African American","DRVEF2021_RV.Percent of undergraduate enrollment that are Hispanic/Latino","DRVEF2021_RV.Percent of undergraduate enrollment that are Native Hawaiian or Other Pacific Islander","DRVEF2021_RV.Percent of undergraduate enrollment that are White","DRVEF2021_RV.Percent of undergraduate enrollment that are two or more races","DRVEF2021_RV.Percent of undergraduate enrollment that are Race/ethnicity unknown","DRVEF2021_RV.Percent of undergraduate enrollment that are Nonresident Alien","DRVEF2021_RV.Percent of undergraduate enrollment that are Asian/Native Hawaiian/Pacific Islander","DRVEF2021_RV.Percent of undergraduate enrollment that are women","DRVEF2021_RV.Percent of graduate enrollment that are American Indian or Alaska Native","DRVEF2021_RV.Percent of graduate enrollment that are Asian","DRVEF2021_RV.Percent of graduate enrollment that are Black or African American","DRVEF2021_RV.Percent of graduate enrollment that are Hispanic/Latino","DRVEF2021_RV.Percent of graduate enrollment that are Native Hawaiian or Other Pacific Islander","DRVEF2021_RV.Percent of graduate enrollment that are White","DRVEF2021_RV.Percent of graduate enrollment that are two or more races","DRVEF2021_RV.Percent of graduate enrollment that are Race/ethnicity unknown","DRVEF2021_RV.Percent of graduate enrollment that are Nonresident Alien","DRVEF2021_RV.Percent of graduate enrollment that are Asian/Native Hawaiian/Pacific Islander","DRVEF2021_RV.Percent of graduate enrollment that are women","DRVEF2021_RV.Full-time, first-time, degree/certificate seeking undergraduates (GRS Cohort) as percent of all undergraduates","DRVEF2021_RV.Adult age (25-64) enrollment, all students","DRVEF2021_RV.Adult age (25-64) enrollment, undergraduate","DRVEF2021_RV.Adult age (25-64) enrollment, graduate","DRVEF2021_RV.Adult age (25-64) enrollment, full-time students","DRVEF2021_RV.Adult age (25-64) enrollment, full-time undergraduate","DRVEF2021_RV.Adult age (25-64) enrollment, full-time graduate","DRVEF2021_RV.Adult age (25-64) enrollment, part-time students","DRVEF2021_RV.Adult age (25-64) enrollment, part-time undergraduate","DRVEF2021_RV.Adult age (25-64) enrollment, part-time graduate","DRVEF2021_RV.Percent of undergraduate enrollment under 18","DRVEF2021_RV.Percent of undergraduate enrollment 18-24","DRVEF2021_RV.Percent of undergraduate enrollment, 25-64","DRVEF2021_RV.Percent of undergraduate enrollment over 65","DRVEF2021_RV.Percent of students enrolled exclusively in distance education courses","DRVEF2021_RV.Percent of students enrolled in some but not all distance education courses","DRVEF2021_RV.Percent of students not enrolled in any distance education courses","DRVEF2021_RV.Percent of undergraduate students enrolled exclusively in distance education courses","DRVEF2021_RV.Percent of undergraduate students enrolled in some but not all distance education courses","DRVEF2021_RV.Percent of undergraduate students not enrolled in any distance education courses","DRVEF2021_RV.Percent of graduate students enrolled exclusively in distance education courses","DRVEF2021_RV.Percent of graduate students enrolled in some but not all distance education courses","DRVEF2021_RV.Percent of graduate students not enrolled in any distance education courses","DRVEF2021_RV.Number of first-time undergraduates - in-state","DRVEF2021_RV.Percent of first-time undergraduates - in-state","DRVEF2021_RV.Number of first-time undergraduates - out-of-state","DRVEF2021_RV.Percent of first-time undergraduates - out-of-state","DRVEF2021_RV.Number of first-time undergraduates - foreign countries","DRVEF2021_RV.Percent of first-time undergraduates - foreign countries","DRVEF2021_RV.Number of first-time undergraduates - residence unknown","DRVEF2021_RV.Percent of first-time undergraduates - residence unknown","HD2021.Institution size category","HD2021.FIPS state code","HD2021.Level of institution","HD2021.Control of institution","HD2021.Degree-granting status","HD2021.Historically Black College or University","HD2021.Land Grant Institution","HD2021.Institutional category","HD2021.Institution size category","DRVEF2021_RV.Total  enrollment","DRVEF2021_RV.Full-time enrollment","DRVEF2021_RV.Part-time enrollment","DRVEF2021_RV.Full-time equivalent fall enrollment","DRVEF2021_RV.Undergraduate enrollment","DRVEF2021_RV.First-time degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Transfer-in degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Continuing degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Nondegree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Graduate enrollment","DRVEF2021_RV.Full-time undergraduate enrollment","DRVEF2021_RV.Full-time first-time degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Full-time transfer-in degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Full-time continuing degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Full-time nondegree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Full-time graduate enrollment","DRVEF2021_RV.Part-time undergraduate enrollment","DRVEF2021_RV.Part-time first-time degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Part-time transfer-in degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Part-time continuing degree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Part-time nondegree/certificate-seeking undergraduate enrollment","DRVEF2021_RV.Part-time graduate enrollment"
"121619","Santa Ana College","2021","20,000 and above","23936","3715","20221","11875","23936","3201","1810","15835","3090","0","3715","1144","253","2248","70","0","20221","2057","1557","13587","3020","0","0","8","1","53","0","19","2","16","1","8","41","0","8","1","53","0","19","2","16","1","8","41",,,,,,,,,,,,"5","13081","13081","0","751","751","0","12330","12330","0","8","37","55","1","21","20","59","21","20","59",,,,"3101","97","0","0","30","1","70","2","20,000 and above","California","Four or more years","Public","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","20,000 and above","23936","3715","20221","11875","23936","3201","1810","15835","3090","0","3715","1144","253","2248","70","0","20221","2057","1557","13587","3020","0"
"121886","Rio Hondo College","2021","10,000 - 19,999","15593","3886","11707","8610","15593","2351","1013","10596","1633","0","3886","1110","215","2472","89","0","11707","1241","798","8124","1544","0","0","5","2","82","0","5","1","5","0","5","45","0","5","2","82","0","5","1","5","0","5","45",,,,,,,,,,,,"7","6205","6205","0","568","568","0","5637","5637","0","7","53","40","0","13","24","63","13","24","63",,,,"2339","99","9","0","2","0","1","0","10,000 - 19,999","California","Four or more years","Public","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","10,000 - 19,999","15593","3886","11707","8610","15593","2351","1013","10596","1633","0","3886","1110","215","2472","89","0","11707","1241","798","8124","1544","0"
"122375","San Diego Mesa College","2021","10,000 - 19,999","18028","3553","14475","9394","18028","2195","2386","10636","2811","0","3553","903","319","2158","173","0","14475","1292","2067","8478","2638","0","0","15","6","40","0","29","8","1","0","15","56","0","15","6","40","0","29","8","1","0","15","56",,,,,,,,,,,,"5","6166","6166","0","664","664","0","5502","5502","0","9","56","34","1","70","20","10","70","20","10",,,,"2158","98","21","1","16","1","0","0","10,000 - 19,999","California","Four or more years","Public","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","10,000 - 19,999","18028","3553","14475","9394","18028","2195","2386","10636","2811","0","3553","903","319","2158","173","0","14475","1292","2067","8478","2638","0"
"122685","San Joaquin Valley College-Visalia","2021","1,000 - 4,999","2240","2240","0","2240","2240","140","242","1742","116","0","2240","140","242","1742","116","0","0","0","0","0","0","0","1","7","7","55","1","22","3","4","0","8","75","1","7","7","55","1","22","3","4","0","8","75",,,,,,,,,,,,"6","1584","1584","0","1584","1584","0","0","0","0","0","29","71","0","64","6","30","64","6","30",,,,,,,,,,,,"1,000 - 4,999","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","1,000 - 4,999","2240","2240","0","2240","2240","140","242","1742","116","0","2240","140","242","1742","116","0","0","0","0","0","0","0"
"122977","Santa Monica College","2021","20,000 and above","23408","8812","14596","14702","23408","4124","1772","15586","1926","0","8812","2722","501","5462","127","0","14596","1402","1271","10124","1799","0","0","9","8","42","0","26","5","4","5","9","57","0","9","8","42","0","26","5","4","5","9","57",,,,,,,,,,,,"12","7659","7659","0","1420","1420","0","6239","6239","0","5","62","33","1","26","44","30","26","44","30",,,,,,,,,,,,"20,000 and above","California","Four or more years","Public","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","20,000 and above","23408","8812","14596","14702","23408","4124","1772","15586","1926","0","8812","2722","501","5462","127","0","14596","1402","1271","10124","1799","0"
"123299","Shasta College","2021","5,000 - 9,999","7075","2519","4556","4358","7075","463","311","4305","1996","0","2519","286","129","2030","74","0","4556","177","182","2275","1922","0","2","4","2","18","0","63","8","3","0","4","62","2","4","2","18","0","63","8","3","0","4","62",,,,,,,,,,,,"4","2382","2382","0","781","781","0","1601","1601","0","23","42","34","1","59","20","21","59","20","21",,,,"399","86","0","0","8","2","56","12","5,000 - 9,999","California","Four or more years","Public","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","5,000 - 9,999","7075","2519","4556","4358","7075","463","311","4305","1996","0","2519","286","129","2030","74","0","4556","177","182","2275","1922","0"
"123509","Skyline College","2021","5,000 - 9,999","7776","1193","6583","3850","7776","907","723","4034","2112","0","1193","309","53","795","36","0","6583","598","670","3239","2076","0","0","33","2","32","2","19","6","2","3","35","54","0","33","2","32","2","19","6","2","3","35","54",,,,,,,,,,,,"4","2105","2105","0","239","239","0","1866","1866","0","21","52","27","1","56","14","30","56","14","30",,,,"814","90","1","0","92","10","0","0","5,000 - 9,999","California","Four or more years","Public","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","5,000 - 9,999","7776","1193","6583","3850","7776","907","723","4034","2112","0","1193","309","53","795","36","0","6583","598","670","3239","2076","0"
"123563","Solano Community College","2021","5,000 - 9,999","8105","2436","5669","4724","8105","1174","540","5228","1163","0","2436","661","113","1621","41","0","5669","513","427","3607","1122","0","0","16","12","34","1","24","10","2","0","17","58","0","16","12","34","1","24","10","2","0","17","58",,,,,,,,,,,,"8","2904","2904","0","458","458","0","2446","2446","0","10","53","36","1","83","12","5","83","12","5",,,,"1167","99","4","0","3","0","0","0","5,000 - 9,999","California","Four or more years","Public","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","5,000 - 9,999","8105","2436","5669","4724","8105","1174","540","5228","1163","0","2436","661","113","1621","41","0","5669","513","427","3607","1122","0"
"125471","West Los Angeles College","2021","5,000 - 9,999","9481","1563","7918","4758","9481","1078","2035","4808","1560","0","1563","338","159","1040","26","0","7918","740","1876","3768","1534","0","0","7","19","48","0","16","4","4","1","7","61","0","7","19","48","0","16","4","4","1","7","61",,,,,,,,,,,,"4","4440","4440","0","561","561","0","3879","3879","0","11","42","47","1","89","7","4","89","7","4",,,,"973","90","0","0","57","5","48","4","5,000 - 9,999","California","Four or more years","Public","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","5,000 - 9,999","9481","1563","7918","4758","9481","1078","2035","4808","1560","0","1563","338","159","1040","26","0","7918","740","1876","3768","1534","0"
"260789","Platt College-Los Angeles","2021","Under 1,000","670","670","0","670","670","41","121","508","0","0","670","41","121","508","0","0","0","0","0","0","0","0","0","9","5","62","1","14","4","4","0","10","82","0","9","5","62","1","14","4","4","0","10","82",,,,,,,,,,,,"6","385","385","0","385","385","0","0","0","0","0","42","57","0","34","0","66","34","0","66",,,,,,,,,,,,"Under 1,000","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","Under 1,000","670","670","0","670","670","41","121","508","0","0","670","41","121","508","0","0","0","0","0","0","0","0"
"399869","Southern California Institute of Technology","2021","Under 1,000","521","521","0","521","521","154","37","330","0","0","521","154","37","330","0","0","0","0","0","0","0","0","0","8","4","62","2","17","5","3","0","10","4","0","8","4","62","2","17","5","3","0","10","4",,,,,,,,,,,,"30","283","283","0","283","283","0","0","0","0","1","45","54","0","0","0","100","0","0","100",,,,,,,,,,,,"Under 1,000","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","Under 1,000","521","521","0","521","521","154","37","330","0","0","521","154","37","330","0","0","0","0","0","0","0","0"
"432384","Platt College-Ontario","2021","Under 1,000","502","502","0","502","502","36","78","388","0","0","502","36","78","388","0","0","0","0","0","0","0","0","0","3","9","65","1","15","5","1","0","4","78","0","3","9","65","1","15","5","1","0","4","78",,,,,,,,,,,,"7","230","230","0","230","230","0","0","0","0","0","54","46","0","0","0","100","0","0","100",,,,,,,,,,,,"Under 1,000","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","Under 1,000","502","502","0","502","502","36","78","388","0","0","502","36","78","388","0","0","0","0","0","0","0","0"
"433013","Career Networks Institute","2021","Under 1,000","699","699","0","699","699","21","79","599","0","0","699","21","79","599","0","0","0","0","0","0","0","0","2","27","8","35","1","22","2","2","1","28","64","2","27","8","35","1","22","2","2","1","28","64",,,,,,,,,,,,"3","533","533","0","533","533","0","0","0","0","0","23","76","0","0","91","9","0","91","9",,,,,,,,,,,,"Under 1,000","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","Under 1,000","699","699","0","699","699","21","79","599","0","0","699","21","79","599","0","0","0","0","0","0","0","0"
"436429","Los Angeles Film School","2021","5,000 - 9,999","5827","5827","0","5827","5827","1109","329","4389","0","0","5827","1109","329","4389","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","96","2","0","34","0","0","1","0","0","0","0","96","2","0","34",,,,,,,,,,,,"19","3557","3557","0","3557","3557","0","0","0","0","0","39","61","0","67","33","0","67","33","0",,,,,,,,,,,,"5,000 - 9,999","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","5,000 - 9,999","5827","5827","0","5827","5827","1109","329","4389","0","0","5827","1109","329","4389","0","0","0","0","0","0","0","0"
"439367","CBD College","2021","1,000 - 4,999","1132","1132","0","1132","1132","31","146","955","0","0","1132","31","146","955","0","0","0","0","0","0","0","0","0","21","9","36","2","19","0","13","0","23","72","0","21","9","36","2","19","0","13","0","23","72",,,,,,,,,,,,"3","863","863","0","863","863","0","0","0","0","0","24","76","0","26","24","50","26","24","50",,,,,,,,,,,,"1,000 - 4,999","California","Four or more years","Private not-for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","1,000 - 4,999","1132","1132","0","1132","1132","31","146","955","0","0","1132","31","146","955","0","0","0","0","0","0","0","0"
"439871","PCI College","2021","Under 1,000","140","123","17","130","140","9","20","111","0","0","123","8","19","96","0","0","17","1","1","15","0","0","1","14","1","74","1","7","0","1","0","15","97","1","14","1","74","1","7","0","1","0","15","97",,,,,,,,,,,,"6","69","69","0","58","58","0","11","11","0","1","49","49","0","1","57","42","1","57","42",,,,,,,,,,,,"Under 1,000","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","Under 1,000","140","123","17","130","140","9","20","111","0","0","123","8","19","96","0","0","17","1","1","15","0","0"
"441229","Smith Chason College","2021","1,000 - 4,999","1389","1389","0","1389","1389","134","162","1093","0","0","1389","134","162","1093","0","0","0","0","0","0","0","0","1","7","8","39","1","28","5","11","0","8","82","1","7","8","39","1","28","5","11","0","8","82",,,,,,,,,,,,"10","932","932","0","932","932","0","0","0","0","0","33","67","0","0","100","0","0","100","0",,,,,,,,,,,,"1,000 - 4,999","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","1,000 - 4,999","1389","1389","0","1389","1389","134","162","1093","0","0","1389","134","162","1093","0","0","0","0","0","0","0","0"
"443331","West Coast University-Los Angeles","2021","1,000 - 4,999","2581","2096","485","2287","2581","7","223","2351","0","0","2096","7","147","1942","0","0","485","0","76","409","0","0","0","23","4","30","2","35","6","0","0","25","79","0","23","4","30","2","35","6","0","0","25","79",,,,,,,,,,,,"0","1375","1375","0","1117","1117","0","258","258","0","0","46","53","0","0","70","30","0","70","30",,,,"7","100","0","0","0","0","0","0","1,000 - 4,999","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, primarily baccalaureate or above","1,000 - 4,999","2581","2096","485","2287","2581","7","223","2351","0","0","2096","7","147","1942","0","0","485","0","76","409","0","0"
"444325","ATI College-Whittier","2021","Under 1,000","210","178","32","191","210","6","8","91","105","0","178","6","8","75","89","0","32","0","0","16","16","0","3","11","6","60","0","19","0","1","0","11","87","3","11","6","60","0","19","0","1","0","11","87",,,,,,,,,,,,"3","66","66","0","54","54","0","12","12","0","0","37","63","0","0","0","100","0","0","100",,,,,,,,,,,,"Under 1,000","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, primarily baccalaureate or above","Under 1,000","210","178","32","191","210","6","8","91","105","0","178","6","8","75","89","0","32","0","0","16","16","0"
"447458","SAE Expression College","2021","Under 1,000","253","253","0","253","253","32","11","210","0","0","253","32","11","210","0","0","0","0","0","0","0","0","0","6","43","18","3","13","13","4","0","8","19","0","6","43","18","3","13","13","4","0","8","19",,,,,,,,,,,,"13","186","186","0","186","186","0","0","0","0","0","26","74","0","0","0","100","0","0","100",,,,,,,,,,,,"Under 1,000","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","Under 1,000","253","253","0","253","253","32","11","210","0","0","253","32","11","210","0","0","0","0","0","0","0","0"
"454786","Laurus College","2021","Under 1,000","734","167","567","390","734","101","24","609","0","0","167","49","11","107","0","0","567","52","13","502","0","0","2","22","18","26","3","24","2","4","0","25","42","2","22","18","26","3","24","2","4","0","25","42",,,,,,,,,,,,"7","553","553","0","125","125","0","428","428","0","0","23","75","2","45","55","0","45","55","0",,,,,,,,,,,,"Under 1,000","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","Under 1,000","734","167","567","390","734","101","24","609","0","0","167","49","11","107","0","0","567","52","13","502","0","0"
"458229","West Coast University-Ontario","2021","1,000 - 4,999","2500","2043","457","2223","2500","9","213","2278","0","0","2043","9","177","1857","0","0","457","0","36","421","0","0","1","24","5","45","2","17","6","0","0","25","79","1","24","5","45","2","17","6","0","0","25","79",,,,,,,,,,,,"0","1408","1408","0","1157","1157","0","251","251","0","0","43","56","0","0","73","27","0","73","27",,,,"9","100","0","0","0","0","0","0","1,000 - 4,999","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, primarily baccalaureate or above","1,000 - 4,999","2500","2043","457","2223","2500","9","213","2278","0","0","2043","9","177","1857","0","0","457","0","36","421","0","0"
"459204","Unitek College","2021","1,000 - 4,999","4188","4188","0","4188","4188","316","619","2723","530","0","4188","316","619","2723","530","0","0","0","0","0","0","0","1","24","5","25","2","9","3","31","0","26","87","1","24","5","25","2","9","3","31","0","26","87",,,,,,,,,,,,"8","2875","2875","0","2875","2875","0","0","0","0","0","31","69","0","24","21","55","24","21","55",,,,,,,,,,,,"1,000 - 4,999","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","1,000 - 4,999","4188","4188","0","4188","4188","316","619","2723","530","0","4188","316","619","2723","530","0","0","0","0","0","0","0"
"459213","Gurnick Academy of Medical Arts","2021","1,000 - 4,999","2708","2708","0","2708","2708","137","248","2323","0","0","2708","137","248","2323","0","0","0","0","0","0","0","0","1","28","7","31","2","18","9","5","0","30","80","1","28","7","31","2","18","9","5","0","30","80",,,,,,,,,,,,"5","1996","1996","0","1996","1996","0","0","0","0","0","26","74","0","19","13","69","19","13","69",,,,,,,,,,,,"1,000 - 4,999","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","1,000 - 4,999","2708","2708","0","2708","2708","137","248","2323","0","0","2708","137","248","2323","0","0","0","0","0","0","0","0"
"461263","American Medical Sciences Center","2021","Under 1,000","124","124","0","124","124","9","19","96","0","0","124","9","19","96","0","0","0","0","0","0","0","0","2","10","6","50","2","28","2","0","0","12","93","2","10","6","50","2","28","2","0","0","12","93",,,,,,,,,,,,"7","65","65","0","65","65","0","0","0","0","1","47","52","0","0","0","100","0","0","100",,,,,,,,,,,,"Under 1,000","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","Under 1,000","124","124","0","124","124","9","19","96","0","0","124","9","19","96","0","0","0","0","0","0","0","0"
"475635","Beverly Hills Design Institute","2021","Under 1,000","20","4","16","10","20","3","1","16","0","0","4","0","0","4","0","0","16","3","1","12","0","0","0","0","45","20","0","30","0","0","5","0","85","0","0","45","20","0","30","0","0","5","0","85",,,,,,,,,,,,"0","12","12","0","0","0","0","12","12","0","0","40","60","0","0","0","100","0","0","100",,,,,,,,,,,,"Under 1,000","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","Under 1,000","20","4","16","10","20","3","1","16","0","0","4","0","0","4","0","0","16","3","1","12","0","0"
"480204","Platt College-Riverside","2021","Under 1,000","466","466","0","466","466","46","90","330","0","0","466","46","90","330","0","0","0","0","0","0","0","0","0","3","6","66","1","17","6","1","0","4","86","0","3","6","66","1","17","6","1","0","4","86",,,,,,,,,,,,"10","200","200","0","200","200","0","0","0","0","0","57","43","0","0","0","100","0","0","100",,,,,,,,,,,,"Under 1,000","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","Under 1,000","466","466","0","466","466","46","90","330","0","0","466","46","90","330","0","0","0","0","0","0","0","0"
"483373","Integrity College of Health","2021","Under 1,000","113","59","54","80","113","16","24","73","0","0","59","7","10","42","0","0","54","9","14","31","0","0","0","15","4","65","1","13","0","1","1","16","87","0","15","4","65","1","13","0","1","1","16","87",,,,,,,,,,,,"6","50","50","0","31","31","0","19","19","0","1","55","44","0","2","0","98","2","0","98",,,,,,,,,,,,"Under 1,000","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","Under 1,000","113","59","54","80","113","16","24","73","0","0","59","7","10","42","0","0","54","9","14","31","0","0"
"485519","Lionel University","2021","Under 1,000","390","190","200","269","390","20","44","326","0","0","190","5","22","163","0","0","200","15","22","163","0","0","2","1","35","23","1","28","10","0","1","2","30","2","1","35","23","1","28","10","0","1","2","30",,,,,,,,,,,,"1","190","190","0","94","94","0","96","96","0","0","50","49","1","100","0","0","100","0","0",,,,,,,,,,,,"Under 1,000","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","Under 1,000","390","190","200","269","390","20","44","326","0","0","190","5","22","163","0","0","200","15","22","163","0","0"
"490124","Los Angeles Academy of Figurative Art","2021","Under 1,000","8","8","0","8","8","3","5","0","0","0","8","3","5","0","0","0","0","0","0","0","0","0","0","25","0","25","0","50","0","0","0","25","50","0","25","0","25","0","50","0","0","0","25","50",,,,,,,,,,,,"38","3","3","0","3","3","0","0","0","0","13","50","38","0","0","0","100","0","0","100",,,,,,,,,,,,"Under 1,000","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, primarily baccalaureate or above","Under 1,000","8","8","0","8","8","3","5","0","0","0","8","3","5","0","0","0","0","0","0","0","0","0"
"490285","California Institute of Arts & Technology","2021","Under 1,000","618","618","0","618","618","118","192","308","0","0","618","118","192","308","0","0","0","0","0","0","0","0","0","6","18","16","1","20","38","0","0","7","21","0","6","18","16","1","20","38","0","0","7","21",,,,,,,,,,,,"19","539","539","0","539","539","0","0","0","0","0","13","87","0","100","0","0","100","0","0",,,,,,,,,,,,"Under 1,000","California","At least 2 but less than 4 years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, associate's and certificates","Under 1,000","618","618","0","618","618","118","192","308","0","0","618","118","192","308","0","0","0","0","0","0","0","0"
"490878","Platt College-Anaheim","2021","Under 1,000","430","430","0","430","430","51","58","321","0","0","430","51","58","321","0","0","0","0","0","0","0","0","0","9","3","43","1","18","3","22","0","10","79","0","9","3","43","1","18","3","22","0","10","79",,,,,,,,,,,,"12","217","217","0","217","217","0","0","0","0","0","49","50","0","0","0","100","0","0","100",,,,,,,,,,,,"Under 1,000","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","Under 1,000","430","430","0","430","430","51","58","321","0","0","430","51","58","321","0","0","0","0","0","0","0","0"
"494746","North-West College-San Diego","2021","Under 1,000","167","167","0","167","167","6","63","98","0","0","167","6","63","98","0","0","0","0","0","0","0","0","1","17","13","20","4","23","14","8","0","20","86","1","17","13","20","4","23","14","8","0","20","86",,,,,,,,,,,,"4","139","139","0","139","139","0","0","0","0","0","15","85","1","0","100","0","0","100","0",,,,,,,,,,,,"Under 1,000","California","Four or more years","Private for-profit","Degree-granting","No","Not a Land Grant Institution","Degree-granting, not primarily baccalaureate or above","Under 1,000","167","167","0","167","167","6","63","98","0","0","167","6","63","98","0","0","0","0","0","0","0","0"
